source,target,value,sourcecont,targetcont
Morocco,Afghanistan,1503.0,AF,AS
South Africa,Afghanistan,1.0,AF,AS
Tunisia,Afghanistan,43.0,AF,AS
Algeria,Albania,6912.0,AF,EU
Algeria,Albania,8052.0,AF,EU
Cameroon,Albania,164.0,AF,EU
Egypt,Albania,234.0,AF,EU
Ethiopia,Albania,91.0,AF,EU
Ethiopia,Albania,57.0,AF,EU
Kenya,Albania,144.0,AF,EU
Morocco,Albania,2.0,AF,EU
Morocco,Albania,2915.0,AF,EU
South Africa,Albania,164.0,AF,EU
South Africa,Albania,258.0,AF,EU
Tunisia,Albania,44.0,AF,EU
Tunisia,Albania,92.0,AF,EU
Uganda,Albania,240.0,AF,EU
Mauritius,Albania,33.0,AF,EU
Cameroon,Algeria,8483.0,AF,AF
Egypt,Algeria,111609.0,AF,AF
Egypt,Algeria,157.0,AF,AF
Ethiopia,Algeria,1068.0,AF,AF
Kenya,Algeria,132.0,AF,AF
Morocco,Algeria,89330.0,AF,AF
Morocco,Algeria,59501.0,AF,AF
South Africa,Algeria,26605.0,AF,AF
South Africa,Algeria,23418.0,AF,AF
Tunisia,Algeria,20394.0,AF,AF
Tunisia,Algeria,22620.0,AF,AF
Uganda,Algeria,3865.0,AF,AF
Benin,Algeria,4.0,AF,AF
Burkina Faso,Algeria,155.0,AF,AF
Burkina Faso,Algeria,16.0,AF,AF
Burundi,Algeria,79.0,AF,AF
Comoros,Algeria,199.0,AF,AF
Ghana,Algeria,844.0,AF,AF
Guinea,Algeria,352.0,AF,AF
Madagascar,Algeria,194.0,AF,AF
Madagascar,Algeria,111.0,AF,AF
Malawi,Algeria,1306.0,AF,AF
Niger,Algeria,5.0,AF,AF
Niger,Algeria,2030.0,AF,AF
Nigeria,Algeria,564.0,AF,AF
Togo,Algeria,125.0,AF,AF
Zimbabwe,Algeria,3921.0,AF,AF
Mali,Algeria,30.0,AF,AF
Senegal,Algeria,4.0,AF,AF
Algeria,Antigua and Barbuda,1.0,AF,
South Africa,Antigua and Barbuda,96.0,AF,
South Africa,Antigua and Barbuda,140.0,AF,
Niger,Antigua and Barbuda,55.0,AF,
Nigeria,Antigua and Barbuda,3.0,AF,
Namibia,Antigua and Barbuda,10.0,AF,
Cameroon,Argentina,2.0,AF,SA
Egypt,Argentina,1771.0,AF,SA
Ethiopia,Argentina,34.0,AF,SA
Ethiopia,Argentina,14.0,AF,SA
Kenya,Argentina,1.0,AF,SA
Morocco,Argentina,609.0,AF,SA
Morocco,Argentina,351.0,AF,SA
South Africa,Argentina,4585.0,AF,SA
South Africa,Argentina,2852.0,AF,SA
Tunisia,Argentina,210.0,AF,SA
Tunisia,Argentina,113.0,AF,SA
Uganda,Argentina,7.0,AF,SA
Burundi,Argentina,5.0,AF,SA
Comoros,Argentina,23.0,AF,SA
Guinea,Argentina,1.0,AF,SA
Madagascar,Argentina,455.0,AF,SA
Madagascar,Argentina,58.0,AF,SA
Malawi,Argentina,679.0,AF,SA
Nigeria,Argentina,6.0,AF,SA
Namibia,Argentina,5.0,AF,SA
Namibia,Argentina,8.0,AF,SA
Congo,Argentina,2.0,AF,SA
Djibouti,Argentina,119.0,AF,SA
Gabon,Argentina,3.0,AF,SA
Mozambique,Argentina,11058.0,AF,SA
Rwanda,Argentina,3.0,AF,SA
Sierra Leone,Argentina,1.0,AF,SA
Mauritius,Argentina,1.0,AF,SA
Senegal,Argentina,26.0,AF,SA
Egypt,Armenia,274.0,AF,AS
South Africa,Armenia,6337.0,AF,AS
South Africa,Armenia,32.0,AF,AS
Ghana,Armenia,1008.0,AF,AS
Malawi,Armenia,4201.0,AF,AS
Nigeria,Armenia,635.0,AF,AS
Togo,Armenia,934.0,AF,AS
Zimbabwe,Armenia,6813.0,AF,AS
Sierra Leone,Armenia,668.0,AF,AS
Mali,Armenia,5.0,AF,AS
Mauritius,Armenia,40.0,AF,AS
Algeria,Australia,47.0,AF,OC
Algeria,Australia,9.0,AF,OC
Egypt,Australia,8442.0,AF,OC
Ethiopia,Australia,17701.0,AF,OC
Ethiopia,Australia,20342.0,AF,OC
Kenya,Australia,20455.0,AF,OC
Morocco,Australia,4761.0,AF,OC
Morocco,Australia,4361.0,AF,OC
South Africa,Australia,44654.0,AF,OC
South Africa,Australia,51337.0,AF,OC
Tunisia,Australia,2854.0,AF,OC
Tunisia,Australia,2405.0,AF,OC
Uganda,Australia,1054.0,AF,OC
Burkina Faso,Australia,15.0,AF,OC
Burundi,Australia,372.0,AF,OC
Comoros,Australia,9.0,AF,OC
Ghana,Australia,5219.0,AF,OC
Ghana,Australia,618.0,AF,OC
Guinea,Australia,34.0,AF,OC
Madagascar,Australia,1741.0,AF,OC
Madagascar,Australia,1490.0,AF,OC
Malawi,Australia,26.0,AF,OC
Niger,Australia,134.0,AF,OC
Niger,Australia,29.0,AF,OC
Nigeria,Australia,211.0,AF,OC
Zimbabwe,Australia,134.0,AF,OC
Zimbabwe,Australia,3.0,AF,OC
Namibia,Australia,82.0,AF,OC
Namibia,Australia,54.0,AF,OC
Djibouti,Australia,857.0,AF,OC
Rwanda,Australia,1126.0,AF,OC
Sierra Leone,Australia,40.0,AF,OC
Sierra Leone,Australia,2.0,AF,OC
Mali,Australia,97.0,AF,OC
Mali,Australia,11.0,AF,OC
Mauritius,Australia,696.0,AF,OC
Mauritius,Australia,1856.0,AF,OC
Equatorial Guinea,Australia,9.0,AF,OC
Lesotho,Australia,72.0,AF,OC
Liberia,Australia,14.0,AF,OC
Mauritania,Australia,15.0,AF,OC
Sao Tome and Principe,Australia,10.0,AF,OC
Seychelles,Australia,764.0,AF,OC
Seychelles,Australia,3.0,AF,OC
Somalia,Australia,137.0,AF,OC
Zambia,Australia,59.0,AF,OC
Algeria,Austria,1.0,AF,EU
Cameroon,Austria,24.0,AF,EU
Egypt,Austria,4021.0,AF,EU
Egypt,Austria,18.0,AF,EU
Ethiopia,Austria,416.0,AF,EU
Ethiopia,Austria,84.0,AF,EU
Kenya,Austria,687.0,AF,EU
Morocco,Austria,846.0,AF,EU
Morocco,Austria,251.0,AF,EU
South Africa,Austria,6915.0,AF,EU
South Africa,Austria,4419.0,AF,EU
Tunisia,Austria,4337.0,AF,EU
Tunisia,Austria,493.0,AF,EU
Uganda,Austria,41.0,AF,EU
Burkina Faso,Austria,17.0,AF,EU
Burkina Faso,Austria,42.0,AF,EU
Ghana,Austria,6.0,AF,EU
Madagascar,Austria,149.0,AF,EU
Madagascar,Austria,7.0,AF,EU
Nigeria,Austria,151.0,AF,EU
Namibia,Austria,3.0,AF,EU
Namibia,Austria,34.0,AF,EU
Mozambique,Austria,262.0,AF,EU
Mauritius,Austria,1435.0,AF,EU
Mauritius,Austria,852.0,AF,EU
Seychelles,Austria,1.0,AF,EU
Somalia,Austria,14.0,AF,EU
Angola,Austria,1.0,AF,EU
Senegal,Austria,32.0,AF,EU
Senegal,Austria,303.0,AF,EU
Algeria,Azerbaijan,147.0,AF,AS
Ethiopia,Azerbaijan,1.0,AF,AS
South Africa,Azerbaijan,260.0,AF,AS
Tunisia,Azerbaijan,702.0,AF,AS
Algeria,Bahrain,54.0,AF,AS
Algeria,Bahrain,34.0,AF,AS
Cameroon,Bahrain,4.0,AF,AS
Egypt,Bahrain,39376.0,AF,AS
Egypt,Bahrain,66.0,AF,AS
Ethiopia,Bahrain,3405.0,AF,AS
Ethiopia,Bahrain,2496.0,AF,AS
Kenya,Bahrain,3365.0,AF,AS
Morocco,Bahrain,3190.0,AF,AS
Morocco,Bahrain,3441.0,AF,AS
South Africa,Bahrain,20497.0,AF,AS
South Africa,Bahrain,13214.0,AF,AS
Tunisia,Bahrain,1340.0,AF,AS
Tunisia,Bahrain,796.0,AF,AS
Uganda,Bahrain,517.0,AF,AS
Burkina Faso,Bahrain,6366.0,AF,AS
Burundi,Bahrain,1.0,AF,AS
Comoros,Bahrain,45.0,AF,AS
Ghana,Bahrain,39.0,AF,AS
Madagascar,Bahrain,78.0,AF,AS
Malawi,Bahrain,23.0,AF,AS
Niger,Bahrain,1.0,AF,AS
Nigeria,Bahrain,6748.0,AF,AS
Togo,Bahrain,3.0,AF,AS
Zimbabwe,Bahrain,15.0,AF,AS
Namibia,Bahrain,156.0,AF,AS
Djibouti,Bahrain,1.0,AF,AS
Gabon,Bahrain,36.0,AF,AS
Mozambique,Bahrain,226.0,AF,AS
Sierra Leone,Bahrain,36.0,AF,AS
Mali,Bahrain,746.0,AF,AS
Mali,Bahrain,335.0,AF,AS
Mauritius,Bahrain,301.0,AF,AS
Lesotho,Bahrain,2.0,AF,AS
Mauritania,Bahrain,4.0,AF,AS
Somalia,Bahrain,8032.0,AF,AS
Zambia,Bahrain,1.0,AF,AS
Senegal,Bahrain,8.0,AF,AS
Chad,Bahrain,2906.0,AF,AS
Gambia,Bahrain,2.0,AF,AS
Algeria,Bangladesh,796.0,AF,AS
Ethiopia,Bangladesh,2249.0,AF,AS
South Africa,Bangladesh,49201.0,AF,AS
Tunisia,Bangladesh,93.0,AF,AS
Benin,Bangladesh,41884.0,AF,AS
Madagascar,Bangladesh,1580.0,AF,AS
Togo,Bangladesh,8128.0,AF,AS
Mali,Bangladesh,76630.0,AF,AS
Mauritius,Bangladesh,2.0,AF,AS
Senegal,Bangladesh,11183.0,AF,AS
Cameroon,Barbados,6.0,AF,
Egypt,Barbados,100.0,AF,
Kenya,Barbados,12.0,AF,
Morocco,Barbados,7.0,AF,
South Africa,Barbados,1036.0,AF,
South Africa,Barbados,680.0,AF,
Uganda,Barbados,4.0,AF,
Comoros,Barbados,3.0,AF,
Ghana,Barbados,1.0,AF,
Madagascar,Barbados,10.0,AF,
Nigeria,Barbados,1.0,AF,
Zimbabwe,Barbados,1.0,AF,
Eritrea,Barbados,6.0,AF,
Cameroon,Belarus,28679.0,AF,EU
Egypt,Belarus,9266.0,AF,EU
Ethiopia,Belarus,817.0,AF,EU
Kenya,Belarus,20627.0,AF,EU
Morocco,Belarus,13068.0,AF,EU
Morocco,Belarus,432.0,AF,EU
South Africa,Belarus,3729.0,AF,EU
South Africa,Belarus,185.0,AF,EU
Tunisia,Belarus,48.0,AF,EU
Uganda,Belarus,1867.0,AF,EU
Benin,Belarus,34626.0,AF,EU
Burkina Faso,Belarus,26987.0,AF,EU
Burundi,Belarus,2602.0,AF,EU
Comoros,Belarus,17.0,AF,EU
Ghana,Belarus,25129.0,AF,EU
Guinea,Belarus,40666.0,AF,EU
Madagascar,Belarus,1935.0,AF,EU
Malawi,Belarus,27.0,AF,EU
Nigeria,Belarus,9067.0,AF,EU
Zimbabwe,Belarus,124.0,AF,EU
Namibia,Belarus,82.0,AF,EU
Congo,Belarus,14.0,AF,EU
Mozambique,Belarus,479.0,AF,EU
Rwanda,Belarus,64.0,AF,EU
Sierra Leone,Belarus,16320.0,AF,EU
Mali,Belarus,24519.0,AF,EU
Mauritius,Belarus,11.0,AF,EU
Equatorial Guinea,Belarus,2080.0,AF,EU
Liberia,Belarus,18178.0,AF,EU
Somalia,Belarus,13613.0,AF,EU
Zambia,Belarus,1.0,AF,EU
Senegal,Belarus,122.0,AF,EU
Central African Republic,Belarus,34727.0,AF,EU
Guinea-Bissau,Belarus,32725.0,AF,EU
Algeria,Belgium,2664.0,AF,EU
Algeria,Belgium,2077.0,AF,EU
Cameroon,Belgium,162941.0,AF,EU
Egypt,Belgium,53369.0,AF,EU
Egypt,Belgium,3243.0,AF,EU
Ethiopia,Belgium,29274.0,AF,EU
Ethiopia,Belgium,51962.0,AF,EU
Kenya,Belgium,49080.0,AF,EU
Morocco,Belgium,64331.0,AF,EU
Morocco,Belgium,52950.0,AF,EU
South Africa,Belgium,51919.0,AF,EU
South Africa,Belgium,41311.0,AF,EU
Tunisia,Belgium,19753.0,AF,EU
Tunisia,Belgium,9460.0,AF,EU
Uganda,Belgium,40362.0,AF,EU
Benin,Belgium,2257.0,AF,EU
Benin,Belgium,2877.0,AF,EU
Burkina Faso,Belgium,3018.0,AF,EU
Burkina Faso,Belgium,149.0,AF,EU
Burundi,Belgium,5697.0,AF,EU
Ghana,Belgium,254702.0,AF,EU
Ghana,Belgium,88970.0,AF,EU
Guinea,Belgium,1379.0,AF,EU
Guinea,Belgium,1.0,AF,EU
Madagascar,Belgium,44247.0,AF,EU
Madagascar,Belgium,17743.0,AF,EU
Malawi,Belgium,124569.0,AF,EU
Niger,Belgium,7.0,AF,EU
Nigeria,Belgium,28922.0,AF,EU
Togo,Belgium,16612.0,AF,EU
Togo,Belgium,6978.0,AF,EU
Zimbabwe,Belgium,48969.0,AF,EU
Namibia,Belgium,115.0,AF,EU
Namibia,Belgium,3006.0,AF,EU
Congo,Belgium,983.0,AF,EU
Djibouti,Belgium,192.0,AF,EU
Mozambique,Belgium,42165.0,AF,EU
Rwanda,Belgium,8903.0,AF,EU
Sierra Leone,Belgium,2511.0,AF,EU
Mali,Belgium,526.0,AF,EU
Mali,Belgium,164.0,AF,EU
Mauritius,Belgium,9487.0,AF,EU
Mauritius,Belgium,4841.0,AF,EU
Liberia,Belgium,2632.0,AF,EU
Sao Tome and Principe,Belgium,2482.0,AF,EU
Zambia,Belgium,54065.0,AF,EU
Senegal,Belgium,8588.0,AF,EU
Senegal,Belgium,1533.0,AF,EU
Gambia,Belgium,580.0,AF,EU
Gambia,Belgium,4.0,AF,EU
Central African Republic,Belgium,30.0,AF,EU
Botswana,Belgium,91.0,AF,EU
Algeria,Benin,738.0,AF,AF
Algeria,Benin,1281.0,AF,AF
Cameroon,Benin,5.0,AF,AF
Egypt,Benin,256.0,AF,AF
Ethiopia,Benin,12.0,AF,AF
Kenya,Benin,1.0,AF,AF
Morocco,Benin,1438.0,AF,AF
Morocco,Benin,1690.0,AF,AF
South Africa,Benin,1179.0,AF,AF
South Africa,Benin,5939.0,AF,AF
Tunisia,Benin,1832.0,AF,AF
Tunisia,Benin,2538.0,AF,AF
Burkina Faso,Benin,25.0,AF,AF
Burkina Faso,Benin,928.0,AF,AF
Ghana,Benin,2894.0,AF,AF
Ghana,Benin,6375.0,AF,AF
Niger,Benin,302.0,AF,AF
Niger,Benin,2550.0,AF,AF
Nigeria,Benin,3290.0,AF,AF
Togo,Benin,15752.0,AF,AF
Togo,Benin,38791.0,AF,AF
Congo,Benin,77.0,AF,AF
Congo,Benin,69.0,AF,AF
Mali,Benin,3885.0,AF,AF
Mauritius,Benin,48.0,AF,AF
Mauritania,Benin,16.0,AF,AF
Senegal,Benin,2929.0,AF,AF
Senegal,Benin,4704.0,AF,AF
Chad,Benin,10.0,AF,AF
Egypt,Bermuda,4.0,AF,
South Africa,Bermuda,167.0,AF,
South Africa,Bermuda,158.0,AF,
Algeria,Bosnia and Herzegovina,693.0,AF,EU
Cameroon,Bosnia and Herzegovina,143.0,AF,EU
Egypt,Bosnia and Herzegovina,2619.0,AF,EU
Ethiopia,Bosnia and Herzegovina,124.0,AF,EU
Ethiopia,Bosnia and Herzegovina,44.0,AF,EU
Kenya,Bosnia and Herzegovina,259.0,AF,EU
Morocco,Bosnia and Herzegovina,332.0,AF,EU
Morocco,Bosnia and Herzegovina,10.0,AF,EU
South Africa,Bosnia and Herzegovina,1021.0,AF,EU
South Africa,Bosnia and Herzegovina,8862.0,AF,EU
Tunisia,Bosnia and Herzegovina,380.0,AF,EU
Tunisia,Bosnia and Herzegovina,467.0,AF,EU
Uganda,Bosnia and Herzegovina,727.0,AF,EU
Comoros,Bosnia and Herzegovina,2.0,AF,EU
Ghana,Bosnia and Herzegovina,3874.0,AF,EU
Madagascar,Bosnia and Herzegovina,50.0,AF,EU
Malawi,Bosnia and Herzegovina,377.0,AF,EU
Nigeria,Bosnia and Herzegovina,34.0,AF,EU
Togo,Bosnia and Herzegovina,65.0,AF,EU
Zimbabwe,Bosnia and Herzegovina,52.0,AF,EU
Namibia,Bosnia and Herzegovina,18.0,AF,EU
Congo,Bosnia and Herzegovina,3.0,AF,EU
Rwanda,Bosnia and Herzegovina,1.0,AF,EU
Sierra Leone,Bosnia and Herzegovina,3.0,AF,EU
Mauritius,Bosnia and Herzegovina,129.0,AF,EU
Mauritius,Bosnia and Herzegovina,151.0,AF,EU
Zambia,Bosnia and Herzegovina,223.0,AF,EU
Ethiopia,Botswana,15.0,AF,AF
Ethiopia,Botswana,71.0,AF,AF
Kenya,Botswana,2.0,AF,AF
South Africa,Botswana,607341.0,AF,AF
South Africa,Botswana,559105.0,AF,AF
Ghana,Botswana,6.0,AF,AF
Malawi,Botswana,3671.0,AF,AF
Nigeria,Botswana,6.0,AF,AF
Zimbabwe,Botswana,10208.0,AF,AF
Zimbabwe,Botswana,12700.0,AF,AF
Namibia,Botswana,7294.0,AF,AF
Namibia,Botswana,6715.0,AF,AF
Mozambique,Botswana,116.0,AF,AF
Mauritius,Botswana,286.0,AF,AF
Lesotho,Botswana,1065.0,AF,AF
Zambia,Botswana,9546.0,AF,AF
Angola,Botswana,3.0,AF,AF
Gambia,Botswana,2.0,AF,AF
Cameroon,Brazil,192.0,AF,SA
Egypt,Brazil,17740.0,AF,SA
Ethiopia,Brazil,502.0,AF,SA
Kenya,Brazil,354.0,AF,SA
Morocco,Brazil,3407.0,AF,SA
Morocco,Brazil,2734.0,AF,SA
South Africa,Brazil,7485.0,AF,SA
South Africa,Brazil,8206.0,AF,SA
Tunisia,Brazil,3749.0,AF,SA
Tunisia,Brazil,3337.0,AF,SA
Uganda,Brazil,4.0,AF,SA
Comoros,Brazil,41.0,AF,SA
Ghana,Brazil,185038.0,AF,SA
Ghana,Brazil,200942.0,AF,SA
Madagascar,Brazil,334.0,AF,SA
Madagascar,Brazil,284.0,AF,SA
Malawi,Brazil,1336.0,AF,SA
Niger,Brazil,5440.0,AF,SA
Nigeria,Brazil,283.0,AF,SA
Togo,Brazil,24.0,AF,SA
Zimbabwe,Brazil,2.0,AF,SA
Namibia,Brazil,41.0,AF,SA
Mozambique,Brazil,1248.0,AF,SA
Rwanda,Brazil,1.0,AF,SA
Somalia,Brazil,1.0,AF,SA
Senegal,Brazil,3.0,AF,SA
Senegal,Brazil,1.0,AF,SA
Guinea-Bissau,Brazil,1292.0,AF,SA
South Africa,Brunei Darussalam,52.0,AF,AS
Niger,Brunei Darussalam,3.0,AF,AS
Senegal,Brunei Darussalam,108.0,AF,AS
Algeria,Bulgaria,338.0,AF,EU
Algeria,Bulgaria,922.0,AF,EU
Egypt,Bulgaria,3597.0,AF,EU
Egypt,Bulgaria,95.0,AF,EU
Ethiopia,Bulgaria,6122.0,AF,EU
Ethiopia,Bulgaria,2228.0,AF,EU
Kenya,Bulgaria,422.0,AF,EU
Morocco,Bulgaria,27.0,AF,EU
Morocco,Bulgaria,16.0,AF,EU
South Africa,Bulgaria,1339.0,AF,EU
South Africa,Bulgaria,988.0,AF,EU
Tunisia,Bulgaria,392.0,AF,EU
Tunisia,Bulgaria,496.0,AF,EU
Uganda,Bulgaria,1333.0,AF,EU
Ghana,Bulgaria,34620.0,AF,EU
Ghana,Bulgaria,2.0,AF,EU
Madagascar,Bulgaria,87.0,AF,EU
Malawi,Bulgaria,1370.0,AF,EU
Niger,Bulgaria,8.0,AF,EU
Nigeria,Bulgaria,38.0,AF,EU
Zimbabwe,Bulgaria,1024.0,AF,EU
Namibia,Bulgaria,7.0,AF,EU
Namibia,Bulgaria,4.0,AF,EU
Mozambique,Bulgaria,17.0,AF,EU
Mauritius,Bulgaria,3117.0,AF,EU
Mauritius,Bulgaria,2221.0,AF,EU
Senegal,Bulgaria,196.0,AF,EU
Algeria,Burkina Faso,30.0,AF,AF
Cameroon,Burkina Faso,498.0,AF,AF
Egypt,Burkina Faso,1276.0,AF,AF
Ethiopia,Burkina Faso,5.0,AF,AF
Kenya,Burkina Faso,50.0,AF,AF
Morocco,Burkina Faso,2190.0,AF,AF
Morocco,Burkina Faso,3906.0,AF,AF
South Africa,Burkina Faso,697.0,AF,AF
South Africa,Burkina Faso,845.0,AF,AF
Tunisia,Burkina Faso,977.0,AF,AF
Tunisia,Burkina Faso,996.0,AF,AF
Benin,Burkina Faso,1012.0,AF,AF
Benin,Burkina Faso,383.0,AF,AF
Ghana,Burkina Faso,15702.0,AF,AF
Ghana,Burkina Faso,22141.0,AF,AF
Madagascar,Burkina Faso,2.0,AF,AF
Niger,Burkina Faso,280.0,AF,AF
Niger,Burkina Faso,8506.0,AF,AF
Nigeria,Burkina Faso,3692.0,AF,AF
Togo,Burkina Faso,12101.0,AF,AF
Togo,Burkina Faso,15995.0,AF,AF
Mali,Burkina Faso,1511.0,AF,AF
Mali,Burkina Faso,37213.0,AF,AF
Senegal,Burkina Faso,10741.0,AF,AF
Senegal,Burkina Faso,21628.0,AF,AF
Ethiopia,Burundi,111.0,AF,AF
South Africa,Burundi,163.0,AF,AF
Madagascar,Burundi,412.0,AF,AF
Mauritius,Burundi,35.0,AF,AF
Senegal,Burundi,2.0,AF,AF
Egypt,Cambodia,59.0,AF,AS
Ethiopia,Cambodia,1.0,AF,AS
Ethiopia,Cambodia,138.0,AF,AS
Kenya,Cambodia,1.0,AF,AS
Morocco,Cambodia,8224.0,AF,AS
South Africa,Cambodia,530.0,AF,AS
South Africa,Cambodia,1368.0,AF,AS
Tunisia,Cambodia,63.0,AF,AS
Malawi,Cambodia,124.0,AF,AS
Nigeria,Cambodia,3.0,AF,AS
Zimbabwe,Cambodia,103.0,AF,AS
Mozambique,Cambodia,25.0,AF,AS
Mali,Cambodia,5.0,AF,AS
Algeria,Cameroon,284.0,AF,AF
Ethiopia,Cameroon,34.0,AF,AF
Morocco,Cameroon,3571.0,AF,AF
South Africa,Cameroon,11486.0,AF,AF
Tunisia,Cameroon,5500.0,AF,AF
Benin,Cameroon,24.0,AF,AF
Burkina Faso,Cameroon,109.0,AF,AF
Ghana,Cameroon,1700.0,AF,AF
Togo,Cameroon,423.0,AF,AF
Namibia,Cameroon,1.0,AF,AF
Mauritius,Cameroon,25.0,AF,AF
Senegal,Cameroon,1768.0,AF,AF
Algeria,Canada,2573.0,AF,
Algeria,Canada,1473.0,AF,
Cameroon,Canada,910.0,AF,
Egypt,Canada,23190.0,AF,
Egypt,Canada,25.0,AF,
Ethiopia,Canada,22769.0,AF,
Ethiopia,Canada,9418.0,AF,
Kenya,Canada,15070.0,AF,
Morocco,Canada,109195.0,AF,
Morocco,Canada,44054.0,AF,
South Africa,Canada,164768.0,AF,
South Africa,Canada,143867.0,AF,
Tunisia,Canada,28714.0,AF,
Tunisia,Canada,22080.0,AF,
Uganda,Canada,5597.0,AF,
Benin,Canada,126.0,AF,
Benin,Canada,1.0,AF,
Burkina Faso,Canada,210.0,AF,
Burkina Faso,Canada,289.0,AF,
Burundi,Canada,264.0,AF,
Comoros,Canada,18.0,AF,
Ghana,Canada,45396.0,AF,
Ghana,Canada,32161.0,AF,
Guinea,Canada,177.0,AF,
Madagascar,Canada,20270.0,AF,
Madagascar,Canada,13808.0,AF,
Malawi,Canada,3027.0,AF,
Niger,Canada,17.0,AF,
Niger,Canada,2.0,AF,
Nigeria,Canada,41106.0,AF,
Nigeria,Canada,7.0,AF,
Togo,Canada,1210.0,AF,
Togo,Canada,352.0,AF,
Zimbabwe,Canada,476.0,AF,
Zimbabwe,Canada,6.0,AF,
Namibia,Canada,13.0,AF,
Namibia,Canada,502.0,AF,
Congo,Canada,159.0,AF,
Djibouti,Canada,35.0,AF,
Gabon,Canada,114.0,AF,
Mozambique,Canada,1733.0,AF,
Rwanda,Canada,1266.0,AF,
Sierra Leone,Canada,70.0,AF,
Mali,Canada,599.0,AF,
Mali,Canada,12.0,AF,
Mauritius,Canada,2498.0,AF,
Mauritius,Canada,1064.0,AF,
Lesotho,Canada,1.0,AF,
Liberia,Canada,30051.0,AF,
Mauritania,Canada,24.0,AF,
Seychelles,Canada,106.0,AF,
Somalia,Canada,159.0,AF,
Zambia,Canada,75.0,AF,
Angola,Canada,5.0,AF,
Senegal,Canada,198.0,AF,
Senegal,Canada,139.0,AF,
Central African Republic,Canada,38.0,AF,
Guinea-Bissau,Canada,2.0,AF,
Botswana,Canada,27.0,AF,
Ethiopia,Central African Republic,1.0,AF,AF
Morocco,Central African Republic,153.0,AF,AF
South Africa,Central African Republic,30.0,AF,AF
Senegal,Central African Republic,6147.0,AF,AF
Egypt,Chile,1043.0,AF,SA
Ethiopia,Chile,72.0,AF,SA
Ethiopia,Chile,121.0,AF,SA
Kenya,Chile,4041.0,AF,SA
Morocco,Chile,763.0,AF,SA
Morocco,Chile,287.0,AF,SA
South Africa,Chile,10954.0,AF,SA
South Africa,Chile,9214.0,AF,SA
Uganda,Chile,145.0,AF,SA
Burundi,Chile,8.0,AF,SA
Ghana,Chile,41.0,AF,SA
Madagascar,Chile,33.0,AF,SA
Malawi,Chile,172.0,AF,SA
Namibia,Chile,3.0,AF,SA
Rwanda,Chile,21.0,AF,SA
Mauritius,Chile,10.0,AF,SA
Mauritius,Chile,1.0,AF,SA
Angola,Chile,68.0,AF,SA
Algeria,Colombia,1.0,AF,SA
Egypt,Colombia,363.0,AF,SA
Ethiopia,Colombia,1.0,AF,SA
Kenya,Colombia,1644.0,AF,SA
Morocco,Colombia,415.0,AF,SA
Morocco,Colombia,259.0,AF,SA
South Africa,Colombia,1088.0,AF,SA
South Africa,Colombia,1320.0,AF,SA
Tunisia,Colombia,24.0,AF,SA
Benin,Colombia,1.0,AF,SA
Benin,Colombia,2016.0,AF,SA
Comoros,Colombia,3.0,AF,SA
Ghana,Colombia,86.0,AF,SA
Madagascar,Colombia,9.0,AF,SA
Malawi,Colombia,61.0,AF,SA
Nigeria,Colombia,88.0,AF,SA
Mozambique,Colombia,32.0,AF,SA
Somalia,Colombia,5.0,AF,SA
Senegal,Colombia,5.0,AF,SA
Eritrea,Colombia,1.0,AF,SA
Ethiopia,Comoros,320.0,AF,AF
Morocco,Comoros,7.0,AF,AF
South Africa,Comoros,2599.0,AF,AF
Tunisia,Comoros,428.0,AF,AF
Madagascar,Comoros,723.0,AF,AF
Namibia,Comoros,2.0,AF,AF
Mauritius,Comoros,43.0,AF,AF
Mauritius,Comoros,2138.0,AF,AF
Algeria,Congo,19.0,AF,AF
Ethiopia,Congo,50.0,AF,AF
Morocco,Congo,4026.0,AF,AF
South Africa,Congo,16776.0,AF,AF
Tunisia,Congo,3757.0,AF,AF
Benin,Congo,4.0,AF,AF
Ghana,Congo,1135.0,AF,AF
Togo,Congo,150.0,AF,AF
Zimbabwe,Congo,78.0,AF,AF
Mali,Congo,8.0,AF,AF
Senegal,Congo,32517.0,AF,AF
Gambia,Congo,66.0,AF,AF
Egypt,Costa Rica,155.0,AF,
Ethiopia,Costa Rica,1.0,AF,
Kenya,Costa Rica,23.0,AF,
Morocco,Costa Rica,103.0,AF,
South Africa,Costa Rica,209.0,AF,
South Africa,Costa Rica,271.0,AF,
Uganda,Costa Rica,1.0,AF,
Burundi,Costa Rica,5.0,AF,
Madagascar,Costa Rica,2.0,AF,
Malawi,Costa Rica,115.0,AF,
Mozambique,Costa Rica,280.0,AF,
Algeria,Croatia,478.0,AF,EU
Cameroon,Croatia,157.0,AF,EU
Egypt,Croatia,3850.0,AF,EU
Ethiopia,Croatia,360.0,AF,EU
Ethiopia,Croatia,2.0,AF,EU
Kenya,Croatia,4.0,AF,EU
Morocco,Croatia,42.0,AF,EU
Morocco,Croatia,33.0,AF,EU
South Africa,Croatia,276.0,AF,EU
South Africa,Croatia,363.0,AF,EU
Tunisia,Croatia,249.0,AF,EU
Tunisia,Croatia,146.0,AF,EU
Uganda,Croatia,14.0,AF,EU
Comoros,Croatia,1.0,AF,EU
Ghana,Croatia,5.0,AF,EU
Madagascar,Croatia,16.0,AF,EU
Madagascar,Croatia,39.0,AF,EU
Nigeria,Croatia,127.0,AF,EU
Congo,Croatia,9.0,AF,EU
