source,target,value,sourcecont,targetcont
Indonesia,Malta,851.0,AS,EU
Indonesia,Malta,752.0,AS,EU
Malaysia,Malta,98.0,AS,EU
Malaysia,Malta,188.0,AS,EU
Sri Lanka,Malta,253.0,AS,EU
Sri Lanka,Malta,166.0,AS,EU
Thailand,Malta,3332.0,AS,EU
Thailand,Malta,2149.0,AS,EU
Viet Nam,Malta,471.0,AS,EU
Cambodia,Malta,19.0,AS,EU
Cambodia,Malta,72.0,AS,EU
Georgia,Malta,500.0,AS,EU
Japan,Malta,2.0,AS,EU
Lebanon,Malta,20.0,AS,EU
Lebanon,Malta,35.0,AS,EU
Philippines,Malta,157.0,AS,EU
Philippines,Malta,73.0,AS,EU
Saudi Arabia,Malta,47.0,AS,EU
Singapore,Malta,79.0,AS,EU
Singapore,Malta,101.0,AS,EU
Israel,Malta,241.0,AS,EU
Israel,Malta,231.0,AS,EU
Bahrain,Malta,1.0,AS,EU
Bahrain,Malta,72.0,AS,EU
India,Mauritania,3697.0,AS,AF
India,Mauritania,6837.0,AS,AF
Pakistan,Mauritania,6932.0,AS,AF
Pakistan,Mauritania,5081.0,AS,AF
Turkey,Mauritania,10788.0,AS,AF
Turkey,Mauritania,13561.0,AS,AF
United Arab Emirates,Mauritania,2572.0,AS,AF
United Arab Emirates,Mauritania,5530.0,AS,AF
Indonesia,Mauritania,12374.0,AS,AF
Indonesia,Mauritania,50146.0,AS,AF
Malaysia,Mauritania,13482.0,AS,AF
Malaysia,Mauritania,47052.0,AS,AF
Sri Lanka,Mauritania,149.0,AS,AF
Sri Lanka,Mauritania,862.0,AS,AF
Thailand,Mauritania,17005.0,AS,AF
Thailand,Mauritania,15283.0,AS,AF
Viet Nam,Mauritania,1902.0,AS,AF
Cambodia,Mauritania,13.0,AS,AF
Cambodia,Mauritania,39.0,AS,AF
Georgia,Mauritania,25.0,AS,AF
Japan,Mauritania,16.0,AS,AF
Japan,Mauritania,1488.0,AS,AF
Jordan,Mauritania,7.0,AS,AF
Jordan,Mauritania,99.0,AS,AF
Lebanon,Mauritania,6.0,AS,AF
Lebanon,Mauritania,96.0,AS,AF
Oman,Mauritania,246.0,AS,AF
Oman,Mauritania,257.0,AS,AF
Saudi Arabia,Mauritania,2592.0,AS,AF
Saudi Arabia,Mauritania,9.0,AS,AF
Singapore,Mauritania,19201.0,AS,AF
Singapore,Mauritania,1438.0,AS,AF
Bangladesh,Mauritania,70.0,AS,AF
Kuwait,Mauritania,30.0,AS,AF
Kuwait,Mauritania,33.0,AS,AF
Bahrain,Mauritania,36.0,AS,AF
Bahrain,Mauritania,122.0,AS,AF
Qatar,Mauritania,149.0,AS,AF
India,Mauritius,67806.0,AS,AF
India,Mauritius,51328.0,AS,AF
Pakistan,Mauritius,9932.0,AS,AF
Pakistan,Mauritius,9825.0,AS,AF
Turkey,Mauritius,6119.0,AS,AF
Turkey,Mauritius,4843.0,AS,AF
United Arab Emirates,Mauritius,3894.0,AS,AF
United Arab Emirates,Mauritius,4611.0,AS,AF
Cyprus,Mauritius,462.0,AS,AF
Cyprus,Mauritius,182.0,AS,AF
Indonesia,Mauritius,15222.0,AS,AF
Indonesia,Mauritius,3799.0,AS,AF
Malaysia,Mauritius,28468.0,AS,AF
Malaysia,Mauritius,29480.0,AS,AF
Sri Lanka,Mauritius,624.0,AS,AF
Sri Lanka,Mauritius,1617.0,AS,AF
Thailand,Mauritius,11193.0,AS,AF
Thailand,Mauritius,9008.0,AS,AF
Viet Nam,Mauritius,1086.0,AS,AF
Georgia,Mauritius,9.0,AS,AF
Japan,Mauritius,518.0,AS,AF
Japan,Mauritius,214.0,AS,AF
Jordan,Mauritius,383.0,AS,AF
Jordan,Mauritius,228.0,AS,AF
Lebanon,Mauritius,150.0,AS,AF
Lebanon,Mauritius,27.0,AS,AF
Myanmar,Mauritius,99.0,AS,AF
Oman,Mauritius,614.0,AS,AF
Oman,Mauritius,590.0,AS,AF
Philippines,Mauritius,529.0,AS,AF
Philippines,Mauritius,319.0,AS,AF
Saudi Arabia,Mauritius,941.0,AS,AF
Singapore,Mauritius,3214.0,AS,AF
Singapore,Mauritius,8358.0,AS,AF
Syrian Arab Republic,Mauritius,3.0,AS,AF
Israel,Mauritius,131.0,AS,AF
Israel,Mauritius,93.0,AS,AF
Bangladesh,Mauritius,550.0,AS,AF
Bangladesh,Mauritius,22.0,AS,AF
Bahrain,Mauritius,572.0,AS,AF
Bahrain,Mauritius,514.0,AS,AF
India,Mexico,67992.0,AS,
India,Mexico,59077.0,AS,
Kyrgyzstan,Mexico,19.0,AS,
Pakistan,Mexico,1762.0,AS,
Pakistan,Mexico,2057.0,AS,
Turkey,Mexico,26651.0,AS,
Turkey,Mexico,26482.0,AS,
United Arab Emirates,Mexico,95.0,AS,
United Arab Emirates,Mexico,16.0,AS,
Cyprus,Mexico,1102.0,AS,
Indonesia,Mexico,122776.0,AS,
Indonesia,Mexico,103705.0,AS,
Malaysia,Mexico,73334.0,AS,
Malaysia,Mexico,70629.0,AS,
Sri Lanka,Mexico,85791.0,AS,
Sri Lanka,Mexico,72602.0,AS,
Thailand,Mexico,39481.0,AS,
Thailand,Mexico,26393.0,AS,
Viet Nam,Mexico,60587.0,AS,
Cambodia,Mexico,91.0,AS,
Georgia,Mexico,169.0,AS,
Georgia,Mexico,425.0,AS,
Japan,Mexico,11461.0,AS,
Japan,Mexico,5803.0,AS,
Jordan,Mexico,12.0,AS,
Jordan,Mexico,125.0,AS,
Lebanon,Mexico,193.0,AS,
Lebanon,Mexico,208.0,AS,
Oman,Mexico,11.0,AS,
Philippines,Mexico,22916.0,AS,
Philippines,Mexico,12117.0,AS,
Saudi Arabia,Mexico,13.0,AS,
Singapore,Mexico,10568.0,AS,
Singapore,Mexico,12970.0,AS,
Syrian Arab Republic,Mexico,642.0,AS,
Israel,Mexico,2179.0,AS,
Israel,Mexico,952.0,AS,
Bangladesh,Mexico,4.0,AS,
Armenia,Mexico,17.0,AS,
Armenia,Mexico,13.0,AS,
Nepal,Mexico,1.0,AS,
Mongolia,Mexico,19.0,AS,
India,Mongolia,8430.0,AS,AS
India,Mongolia,383.0,AS,AS
Kazakhstan,Mongolia,28587.0,AS,AS
Kazakhstan,Mongolia,41317.0,AS,AS
Kyrgyzstan,Mongolia,244.0,AS,AS
Kyrgyzstan,Mongolia,969.0,AS,AS
Pakistan,Mongolia,33.0,AS,AS
Turkey,Mongolia,4465.0,AS,AS
Turkey,Mongolia,4396.0,AS,AS
United Arab Emirates,Mongolia,642.0,AS,AS
United Arab Emirates,Mongolia,184.0,AS,AS
Cyprus,Mongolia,25.0,AS,AS
Indonesia,Mongolia,2039.0,AS,AS
Indonesia,Mongolia,372.0,AS,AS
Malaysia,Mongolia,15136.0,AS,AS
Malaysia,Mongolia,4132.0,AS,AS
Sri Lanka,Mongolia,930.0,AS,AS
Sri Lanka,Mongolia,1030.0,AS,AS
Thailand,Mongolia,11104.0,AS,AS
Thailand,Mongolia,1263.0,AS,AS
Viet Nam,Mongolia,12289.0,AS,AS
Afghanistan,Mongolia,2.0,AS,AS
Azerbaijan,Mongolia,126.0,AS,AS
Cambodia,Mongolia,5.0,AS,AS
Georgia,Mongolia,968.0,AS,AS
Georgia,Mongolia,749.0,AS,AS
Japan,Mongolia,3035.0,AS,AS
Japan,Mongolia,4790.0,AS,AS
Philippines,Mongolia,2047.0,AS,AS
Philippines,Mongolia,1909.0,AS,AS
Saudi Arabia,Mongolia,40.0,AS,AS
Singapore,Mongolia,1605.0,AS,AS
Singapore,Mongolia,3994.0,AS,AS
Uzbekistan,Mongolia,185.0,AS,AS
Israel,Mongolia,82.0,AS,AS
Israel,Mongolia,35.0,AS,AS
Kuwait,Mongolia,16.0,AS,AS
Armenia,Mongolia,3.0,AS,AS
India,Montenegro,945.0,AS,EU
India,Montenegro,3534.0,AS,EU
Kazakhstan,Montenegro,2.0,AS,EU
Kyrgyzstan,Montenegro,762.0,AS,EU
Kyrgyzstan,Montenegro,599.0,AS,EU
Pakistan,Montenegro,45.0,AS,EU
Turkey,Montenegro,3692.0,AS,EU
Turkey,Montenegro,2852.0,AS,EU
United Arab Emirates,Montenegro,11.0,AS,EU
United Arab Emirates,Montenegro,160.0,AS,EU
Cyprus,Montenegro,47.0,AS,EU
Cyprus,Montenegro,473.0,AS,EU
Indonesia,Montenegro,403.0,AS,EU
Indonesia,Montenegro,928.0,AS,EU
Malaysia,Montenegro,78.0,AS,EU
Malaysia,Montenegro,323.0,AS,EU
Sri Lanka,Montenegro,82.0,AS,EU
Sri Lanka,Montenegro,74.0,AS,EU
Thailand,Montenegro,98.0,AS,EU
Thailand,Montenegro,43.0,AS,EU
Viet Nam,Montenegro,321.0,AS,EU
Japan,Montenegro,26.0,AS,EU
Jordan,Montenegro,20.0,AS,EU
Lebanon,Montenegro,27.0,AS,EU
Lebanon,Montenegro,21.0,AS,EU
Philippines,Montenegro,29.0,AS,EU
Saudi Arabia,Montenegro,14.0,AS,EU
Singapore,Montenegro,2.0,AS,EU
Singapore,Montenegro,135.0,AS,EU
Israel,Montenegro,48.0,AS,EU
Israel,Montenegro,16.0,AS,EU
Bangladesh,Montenegro,4.0,AS,EU
India,Morocco,33357.0,AS,AF
India,Morocco,28933.0,AS,AF
Kazakhstan,Morocco,49.0,AS,AF
Kyrgyzstan,Morocco,42.0,AS,AF
Pakistan,Morocco,767.0,AS,AF
Pakistan,Morocco,656.0,AS,AF
Turkey,Morocco,63404.0,AS,AF
Turkey,Morocco,49735.0,AS,AF
United Arab Emirates,Morocco,36249.0,AS,AF
United Arab Emirates,Morocco,26379.0,AS,AF
Cyprus,Morocco,235.0,AS,AF
Indonesia,Morocco,35576.0,AS,AF
Indonesia,Morocco,35484.0,AS,AF
Malaysia,Morocco,20810.0,AS,AF
Malaysia,Morocco,17735.0,AS,AF
Sri Lanka,Morocco,1708.0,AS,AF
Sri Lanka,Morocco,648.0,AS,AF
Thailand,Morocco,3742.0,AS,AF
Thailand,Morocco,2256.0,AS,AF
Viet Nam,Morocco,16498.0,AS,AF
Georgia,Morocco,24.0,AS,AF
Iraq,Morocco,598.0,AS,AF
Japan,Morocco,278.0,AS,AF
Japan,Morocco,2.0,AS,AF
Jordan,Morocco,2880.0,AS,AF
Jordan,Morocco,3141.0,AS,AF
Lebanon,Morocco,486.0,AS,AF
Lebanon,Morocco,732.0,AS,AF
Myanmar,Morocco,27.0,AS,AF
Oman,Morocco,55.0,AS,AF
Oman,Morocco,528.0,AS,AF
Philippines,Morocco,920.0,AS,AF
Philippines,Morocco,1275.0,AS,AF
Saudi Arabia,Morocco,3301.0,AS,AF
Singapore,Morocco,527.0,AS,AF
Singapore,Morocco,1029.0,AS,AF
Syrian Arab Republic,Morocco,10348.0,AS,AF
Tajikistan,Morocco,10.0,AS,AF
Uzbekistan,Morocco,68.0,AS,AF
Kuwait,Morocco,1.0,AS,AF
Turkmenistan,Morocco,10.0,AS,AF
Nepal,Morocco,2.0,AS,AF
India,Namibia,11715.0,AS,AF
India,Namibia,9093.0,AS,AF
Turkey,Namibia,76.0,AS,AF
Turkey,Namibia,56.0,AS,AF
United Arab Emirates,Namibia,175.0,AS,AF
United Arab Emirates,Namibia,234.0,AS,AF
Indonesia,Namibia,95.0,AS,AF
Indonesia,Namibia,18.0,AS,AF
Malaysia,Namibia,433.0,AS,AF
Malaysia,Namibia,1137.0,AS,AF
Thailand,Namibia,681.0,AS,AF
Thailand,Namibia,512.0,AS,AF
Viet Nam,Namibia,38.0,AS,AF
Cambodia,Namibia,21.0,AS,AF
Cambodia,Namibia,73.0,AS,AF
Japan,Namibia,15.0,AS,AF
Lebanon,Namibia,25.0,AS,AF
Saudi Arabia,Namibia,66.0,AS,AF
Singapore,Namibia,992.0,AS,AF
Singapore,Namibia,518.0,AS,AF
Israel,Namibia,126.0,AS,AF
Israel,Namibia,20.0,AS,AF
India,Nepal,193582.0,AS,AS
India,Nepal,699713.0,AS,AS
Pakistan,Nepal,47.0,AS,AS
Turkey,Nepal,2514.0,AS,AS
United Arab Emirates,Nepal,426.0,AS,AS
Indonesia,Nepal,1254.0,AS,AS
Malaysia,Nepal,8474.0,AS,AS
Sri Lanka,Nepal,261.0,AS,AS
Thailand,Nepal,39.0,AS,AS
Thailand,Nepal,15797.0,AS,AS
Japan,Nepal,67.0,AS,AS
Jordan,Nepal,85.0,AS,AS
Lebanon,Nepal,8.0,AS,AS
Oman,Nepal,25.0,AS,AS
Philippines,Nepal,750.0,AS,AS
Singapore,Nepal,7854.0,AS,AS
Israel,Nepal,1000.0,AS,AS
India,Netherlands,512105.0,AS,EU
India,Netherlands,522668.0,AS,EU
Kazakhstan,Netherlands,1705.0,AS,EU
Kazakhstan,Netherlands,3752.0,AS,EU
Kyrgyzstan,Netherlands,246.0,AS,EU
Kyrgyzstan,Netherlands,149.0,AS,EU
Pakistan,Netherlands,25030.0,AS,EU
Pakistan,Netherlands,25913.0,AS,EU
Turkey,Netherlands,465126.0,AS,EU
Turkey,Netherlands,383876.0,AS,EU
United Arab Emirates,Netherlands,21550.0,AS,EU
United Arab Emirates,Netherlands,11305.0,AS,EU
Cyprus,Netherlands,12229.0,AS,EU
Cyprus,Netherlands,3301.0,AS,EU
Indonesia,Netherlands,1130084.0,AS,EU
Indonesia,Netherlands,1601763.0,AS,EU
Malaysia,Netherlands,676615.0,AS,EU
Malaysia,Netherlands,1000672.0,AS,EU
Sri Lanka,Netherlands,56010.0,AS,EU
Sri Lanka,Netherlands,55605.0,AS,EU
Thailand,Netherlands,578119.0,AS,EU
Thailand,Netherlands,518248.0,AS,EU
Viet Nam,Netherlands,442779.0,AS,EU
Afghanistan,Netherlands,91.0,AS,EU
Azerbaijan,Netherlands,819.0,AS,EU
Cambodia,Netherlands,21252.0,AS,EU
Cambodia,Netherlands,20666.0,AS,EU
Georgia,Netherlands,6287.0,AS,EU
Georgia,Netherlands,12573.0,AS,EU
Iraq,Netherlands,58.0,AS,EU
Japan,Netherlands,75462.0,AS,EU
Japan,Netherlands,66011.0,AS,EU
Jordan,Netherlands,7105.0,AS,EU
Jordan,Netherlands,3896.0,AS,EU
Lebanon,Netherlands,15845.0,AS,EU
Lebanon,Netherlands,17028.0,AS,EU
Myanmar,Netherlands,9770.0,AS,EU
Oman,Netherlands,846.0,AS,EU
Oman,Netherlands,966.0,AS,EU
Philippines,Netherlands,446283.0,AS,EU
Philippines,Netherlands,509327.0,AS,EU
Saudi Arabia,Netherlands,41469.0,AS,EU
Singapore,Netherlands,44044.0,AS,EU
Singapore,Netherlands,78249.0,AS,EU
Syrian Arab Republic,Netherlands,6002.0,AS,EU
Uzbekistan,Netherlands,583.0,AS,EU
Israel,Netherlands,263407.0,AS,EU
Israel,Netherlands,196623.0,AS,EU
Bangladesh,Netherlands,4860.0,AS,EU
Kuwait,Netherlands,3279.0,AS,EU
Kuwait,Netherlands,1404.0,AS,EU
Armenia,Netherlands,601.0,AS,EU
Armenia,Netherlands,453.0,AS,EU
Bahrain,Netherlands,1133.0,AS,EU
Bahrain,Netherlands,336.0,AS,EU
Nepal,Netherlands,236.0,AS,EU
Qatar,Netherlands,1168.0,AS,EU
Qatar,Netherlands,702.0,AS,EU
Yemen,Netherlands,671.0,AS,EU
Mongolia,Netherlands,4.0,AS,EU
India,New Zealand,46358.0,AS,OC
India,New Zealand,39104.0,AS,OC
Kazakhstan,New Zealand,4.0,AS,OC
Pakistan,New Zealand,4205.0,AS,OC
Pakistan,New Zealand,3554.0,AS,OC
Turkey,New Zealand,23375.0,AS,OC
Turkey,New Zealand,17747.0,AS,OC
United Arab Emirates,New Zealand,3314.0,AS,OC
United Arab Emirates,New Zealand,3428.0,AS,OC
Cyprus,New Zealand,58.0,AS,OC
Cyprus,New Zealand,217.0,AS,OC
Indonesia,New Zealand,155301.0,AS,OC
Indonesia,New Zealand,126686.0,AS,OC
Malaysia,New Zealand,195568.0,AS,OC
Malaysia,New Zealand,131997.0,AS,OC
Sri Lanka,New Zealand,18521.0,AS,OC
Sri Lanka,New Zealand,10462.0,AS,OC
Thailand,New Zealand,106165.0,AS,OC
Thailand,New Zealand,88045.0,AS,OC
Viet Nam,New Zealand,36564.0,AS,OC
Afghanistan,New Zealand,8.0,AS,OC
Azerbaijan,New Zealand,774.0,AS,OC
Cambodia,New Zealand,808.0,AS,OC
Cambodia,New Zealand,591.0,AS,OC
Georgia,New Zealand,1.0,AS,OC
Iraq,New Zealand,1.0,AS,OC
Japan,New Zealand,22085.0,AS,OC
Japan,New Zealand,14976.0,AS,OC
Jordan,New Zealand,128.0,AS,OC
Jordan,New Zealand,142.0,AS,OC
Lebanon,New Zealand,407.0,AS,OC
Lebanon,New Zealand,351.0,AS,OC
Myanmar,New Zealand,723.0,AS,OC
Oman,New Zealand,692.0,AS,OC
Oman,New Zealand,950.0,AS,OC
Philippines,New Zealand,34839.0,AS,OC
Philippines,New Zealand,22067.0,AS,OC
Saudi Arabia,New Zealand,56.0,AS,OC
Saudi Arabia,New Zealand,4.0,AS,OC
Singapore,New Zealand,201302.0,AS,OC
Singapore,New Zealand,154109.0,AS,OC
Syrian Arab Republic,New Zealand,5.0,AS,OC
Uzbekistan,New Zealand,24.0,AS,OC
Israel,New Zealand,2069.0,AS,OC
Israel,New Zealand,1679.0,AS,OC
Bangladesh,New Zealand,779.0,AS,OC
Bangladesh,New Zealand,9.0,AS,OC
Bahrain,New Zealand,1.0,AS,OC
Nepal,New Zealand,2.0,AS,OC
Timor-Leste,New Zealand,187.0,AS,OC
Yemen,New Zealand,2.0,AS,OC
Mongolia,New Zealand,422.0,AS,OC
India,Niger,24333.0,AS,AF
India,Niger,32842.0,AS,AF
Pakistan,Niger,9690.0,AS,AF
Turkey,Niger,8787.0,AS,AF
Turkey,Niger,13679.0,AS,AF
United Arab Emirates,Niger,3831.0,AS,AF
United Arab Emirates,Niger,4306.0,AS,AF
Cyprus,Niger,28.0,AS,AF
Indonesia,Niger,2788.0,AS,AF
Indonesia,Niger,8998.0,AS,AF
Malaysia,Niger,53128.0,AS,AF
Malaysia,Niger,3323.0,AS,AF
Sri Lanka,Niger,42.0,AS,AF
Sri Lanka,Niger,373.0,AS,AF
Thailand,Niger,104497.0,AS,AF
Thailand,Niger,20410.0,AS,AF
Viet Nam,Niger,1890.0,AS,AF
Azerbaijan,Niger,2.0,AS,AF
Cambodia,Niger,5.0,AS,AF
Japan,Niger,1678.0,AS,AF
Japan,Niger,730.0,AS,AF
Jordan,Niger,24.0,AS,AF
Lebanon,Niger,139.0,AS,AF
Lebanon,Niger,159.0,AS,AF
Saudi Arabia,Niger,283.0,AS,AF
Saudi Arabia,Niger,22.0,AS,AF
Singapore,Niger,1042.0,AS,AF
Singapore,Niger,892.0,AS,AF
Syrian Arab Republic,Niger,34.0,AS,AF
Israel,Niger,1.0,AS,AF
Bangladesh,Niger,1.0,AS,AF
Kuwait,Niger,12.0,AS,AF
India,Nigeria,14134.0,AS,AF
India,Nigeria,77208.0,AS,AF
Pakistan,Nigeria,457.0,AS,AF
Turkey,Nigeria,20849.0,AS,AF
United Arab Emirates,Nigeria,74.0,AS,AF
United Arab Emirates,Nigeria,3484.0,AS,AF
Cyprus,Nigeria,1.0,AS,AF
Indonesia,Nigeria,98857.0,AS,AF
Malaysia,Nigeria,156191.0,AS,AF
Sri Lanka,Nigeria,3234.0,AS,AF
Thailand,Nigeria,24902.0,AS,AF
Thailand,Nigeria,36285.0,AS,AF
Georgia,Nigeria,31.0,AS,AF
Japan,Nigeria,27.0,AS,AF
Lebanon,Nigeria,84.0,AS,AF
Lebanon,Nigeria,3442.0,AS,AF
Oman,Nigeria,2370.0,AS,AF
Philippines,Nigeria,1695.0,AS,AF
Singapore,Nigeria,31.0,AS,AF
Singapore,Nigeria,7859.0,AS,AF
Israel,Nigeria,2545.0,AS,AF
India,Norway,60785.0,AS,EU
India,Norway,38225.0,AS,EU
Kazakhstan,Norway,9901.0,AS,EU
Kazakhstan,Norway,5504.0,AS,EU
Kyrgyzstan,Norway,23.0,AS,EU
Pakistan,Norway,4679.0,AS,EU
Pakistan,Norway,3606.0,AS,EU
Turkey,Norway,46040.0,AS,EU
Turkey,Norway,32831.0,AS,EU
United Arab Emirates,Norway,459.0,AS,EU
United Arab Emirates,Norway,677.0,AS,EU
Cyprus,Norway,1343.0,AS,EU
Cyprus,Norway,964.0,AS,EU
Indonesia,Norway,8546.0,AS,EU
Indonesia,Norway,11736.0,AS,EU
Malaysia,Norway,1620.0,AS,EU
Malaysia,Norway,610.0,AS,EU
Sri Lanka,Norway,3622.0,AS,EU
Sri Lanka,Norway,1859.0,AS,EU
Thailand,Norway,51053.0,AS,EU
Thailand,Norway,30482.0,AS,EU
Viet Nam,Norway,19127.0,AS,EU
Afghanistan,Norway,5.0,AS,EU
Azerbaijan,Norway,22.0,AS,EU
Cambodia,Norway,3578.0,AS,EU
Cambodia,Norway,10.0,AS,EU
Georgia,Norway,142.0,AS,EU
Georgia,Norway,49.0,AS,EU
Japan,Norway,7034.0,AS,EU
Japan,Norway,3950.0,AS,EU
Jordan,Norway,406.0,AS,EU
Jordan,Norway,337.0,AS,EU
Lebanon,Norway,1202.0,AS,EU
Lebanon,Norway,428.0,AS,EU
Myanmar,Norway,61.0,AS,EU
Philippines,Norway,3968.0,AS,EU
Philippines,Norway,1976.0,AS,EU
Saudi Arabia,Norway,77.0,AS,EU
Singapore,Norway,2217.0,AS,EU
Singapore,Norway,2087.0,AS,EU
Syrian Arab Republic,Norway,140.0,AS,EU
Uzbekistan,Norway,15.0,AS,EU
Israel,Norway,24778.0,AS,EU
Israel,Norway,13303.0,AS,EU
Bangladesh,Norway,10.0,AS,EU
Bahrain,Norway,33.0,AS,EU
Nepal,Norway,78.0,AS,EU
India,Oman,162891.0,AS,AS
India,Oman,239323.0,AS,AS
Kazakhstan,Oman,124.0,AS,AS
Pakistan,Oman,61157.0,AS,AS
Pakistan,Oman,79773.0,AS,AS
Turkey,Oman,16626.0,AS,AS
Turkey,Oman,29657.0,AS,AS
United Arab Emirates,Oman,1724293.0,AS,AS
United Arab Emirates,Oman,907622.0,AS,AS
Cyprus,Oman,90.0,AS,AS
Cyprus,Oman,1552.0,AS,AS
Indonesia,Oman,83799.0,AS,AS
Indonesia,Oman,109749.0,AS,AS
Malaysia,Oman,22180.0,AS,AS
Malaysia,Oman,25554.0,AS,AS
Sri Lanka,Oman,7902.0,AS,AS
Sri Lanka,Oman,3367.0,AS,AS
Thailand,Oman,6250.0,AS,AS
Thailand,Oman,12563.0,AS,AS
Viet Nam,Oman,1995.0,AS,AS
Japan,Oman,3321.0,AS,AS
Japan,Oman,4721.0,AS,AS
Jordan,Oman,23682.0,AS,AS
Jordan,Oman,32822.0,AS,AS
Lebanon,Oman,9944.0,AS,AS
Lebanon,Oman,14875.0,AS,AS
Philippines,Oman,1284.0,AS,AS
Philippines,Oman,2405.0,AS,AS
Saudi Arabia,Oman,208222.0,AS,AS
Saudi Arabia,Oman,20.0,AS,AS
Singapore,Oman,221080.0,AS,AS
Singapore,Oman,11048.0,AS,AS
Syrian Arab Republic,Oman,1172.0,AS,AS
Bangladesh,Oman,810.0,AS,AS
Kuwait,Oman,7206.0,AS,AS
Kuwait,Oman,5678.0,AS,AS
Bahrain,Oman,15798.0,AS,AS
Bahrain,Oman,7395.0,AS,AS
Qatar,Oman,696.0,AS,AS
Qatar,Oman,1000.0,AS,AS
Yemen,Oman,9119.0,AS,AS
Yemen,Oman,11.0,AS,AS
India,Pakistan,469214.0,AS,AS
India,Pakistan,515686.0,AS,AS
Kazakhstan,Pakistan,768.0,AS,AS
Kazakhstan,Pakistan,864.0,AS,AS
Kyrgyzstan,Pakistan,16.0,AS,AS
Kyrgyzstan,Pakistan,143.0,AS,AS
Turkey,Pakistan,36688.0,AS,AS
Turkey,Pakistan,31035.0,AS,AS
United Arab Emirates,Pakistan,20939.0,AS,AS
United Arab Emirates,Pakistan,154830.0,AS,AS
Cyprus,Pakistan,37.0,AS,AS
Cyprus,Pakistan,72.0,AS,AS
Indonesia,Pakistan,1440965.0,AS,AS
Indonesia,Pakistan,1388650.0,AS,AS
Malaysia,Pakistan,454349.0,AS,AS
Malaysia,Pakistan,643346.0,AS,AS
Sri Lanka,Pakistan,49639.0,AS,AS
Sri Lanka,Pakistan,39836.0,AS,AS
Thailand,Pakistan,63291.0,AS,AS
Thailand,Pakistan,68886.0,AS,AS
Viet Nam,Pakistan,65554.0,AS,AS
Afghanistan,Pakistan,230311.0,AS,AS
Afghanistan,Pakistan,33.0,AS,AS
Azerbaijan,Pakistan,71.0,AS,AS
Cambodia,Pakistan,233.0,AS,AS
Georgia,Pakistan,49.0,AS,AS
Iraq,Pakistan,3609.0,AS,AS
Japan,Pakistan,9119.0,AS,AS
Japan,Pakistan,8038.0,AS,AS
Jordan,Pakistan,747.0,AS,AS
Jordan,Pakistan,654.0,AS,AS
Lebanon,Pakistan,507.0,AS,AS
Lebanon,Pakistan,201.0,AS,AS
Myanmar,Pakistan,6471.0,AS,AS
Oman,Pakistan,2695.0,AS,AS
Oman,Pakistan,3785.0,AS,AS
Philippines,Pakistan,12694.0,AS,AS
Philippines,Pakistan,15340.0,AS,AS
Saudi Arabia,Pakistan,11680.0,AS,AS
Singapore,Pakistan,19412.0,AS,AS
Singapore,Pakistan,32364.0,AS,AS
Syrian Arab Republic,Pakistan,1062.0,AS,AS
Tajikistan,Pakistan,18917.0,AS,AS
Uzbekistan,Pakistan,1751.0,AS,AS
Bangladesh,Pakistan,39065.0,AS,AS
Kuwait,Pakistan,774.0,AS,AS
Kuwait,Pakistan,237.0,AS,AS
Turkmenistan,Pakistan,23084.0,AS,AS
Armenia,Pakistan,300.0,AS,AS
Armenia,Pakistan,18.0,AS,AS
Bahrain,Pakistan,987.0,AS,AS
Bahrain,Pakistan,2464.0,AS,AS
Nepal,Pakistan,79.0,AS,AS
Qatar,Pakistan,1.0,AS,AS
Yemen,Pakistan,10.0,AS,AS
India,Papua New Guinea,2.0,AS,OC
India,Papua New Guinea,284.0,AS,OC
Turkey,Papua New Guinea,1047.0,AS,OC
United Arab Emirates,Papua New Guinea,160.0,AS,OC
Indonesia,Papua New Guinea,1.0,AS,OC
Indonesia,Papua New Guinea,71742.0,AS,OC
Malaysia,Papua New Guinea,84405.0,AS,OC
Sri Lanka,Papua New Guinea,325.0,AS,OC
Thailand,Papua New Guinea,62601.0,AS,OC
Thailand,Papua New Guinea,65297.0,AS,OC
Japan,Papua New Guinea,5.0,AS,OC
Oman,Papua New Guinea,154.0,AS,OC
Philippines,Papua New Guinea,4697.0,AS,OC
Singapore,Papua New Guinea,67122.0,AS,OC
Israel,Papua New Guinea,4.0,AS,OC
India,Paraguay,11344.0,AS,SA
India,Paraguay,13176.0,AS,SA
Pakistan,Paraguay,2124.0,AS,SA
Pakistan,Paraguay,1703.0,AS,SA
Turkey,Paraguay,462.0,AS,SA
Turkey,Paraguay,745.0,AS,SA
United Arab Emirates,Paraguay,34.0,AS,SA
United Arab Emirates,Paraguay,293.0,AS,SA
Indonesia,Paraguay,2001.0,AS,SA
Indonesia,Paraguay,10970.0,AS,SA
Malaysia,Paraguay,950.0,AS,SA
Malaysia,Paraguay,1476.0,AS,SA
Sri Lanka,Paraguay,26.0,AS,SA
Thailand,Paraguay,94.0,AS,SA
Thailand,Paraguay,112.0,AS,SA
Viet Nam,Paraguay,224.0,AS,SA
Iraq,Paraguay,126.0,AS,SA
Japan,Paraguay,30.0,AS,SA
Japan,Paraguay,210.0,AS,SA
Jordan,Paraguay,596.0,AS,SA
Jordan,Paraguay,467.0,AS,SA
Lebanon,Paraguay,141.0,AS,SA
Lebanon,Paraguay,317.0,AS,SA
Philippines,Paraguay,174.0,AS,SA
